# strings this corpus segments more than one way, worst first.
# minority = token instances that would change if the majority form were made canonical.
# forms lists every observed segmentation as form:count, majority first.
surface	total	minority	majority	forms	splits
将会	9	2	将|会	将|会:7 将会:2	test=1,train=8
少说	9	2	少|说	少|说:7 少说:2	train=9
感受到	9	2	感受到	感受到:7 感受|到:2	train=9
打拳	9	2	打|拳	打|拳:7 打拳:2	test=1,train=8
打着	9	2	打|着	打|着:7 打着:2	train=9
拿过来	9	2	拿|过来	拿|过来:7 拿过来:2	train=8,val=1
有一点	9	2	有|一点	有|一点:7 有|一|点:1 有一点:1	train=9
杯酒	9	2	杯|酒	杯|酒:7 杯酒:2	train=9
真是的	9	2	真|是|的	真|是|的:7 真是的:2	train=9
米迪亚叔叔	9	2	米迪亚|叔叔	米迪亚|叔叔:7 米迪亚叔叔:2	train=8,val=1
街头男孩	9	2	街头|男孩	街头|男孩:7 街头男孩:2	train=9
试试看	9	2	试试看	试试看:7 试试|看:2	train=9
走来	9	2	走来	走来:7 走|来:2	train=9
那能	9	2	那|能	那|能:7 那能:2	test=1,train=8
一夜	8	2	一|夜	一|夜:6 一夜:2	train=8
一物	8	2	一物	一物:6 一|物:2	train=8
三角区	8	2	三角区	三角区:6 三角|区:2	train=8
上百	8	2	上百	上百:6 上|百:2	train=8
下水	8	2	下水	下水:6 下|水:2	train=8
不值	8	2	不|值	不|值:6 不值:2	train=8
不大	8	2	不|大	不|大:6 不大:2	train=7,val=1
不妙	8	2	不妙	不妙:6 不|妙:2	train=8
不耐烦	8	2	不耐烦	不耐烦:6 不|耐烦:2	train=8
不能够	8	2	不|能够	不|能够:6 不能够:1 不|能|够:1	train=8
两侧	8	2	两侧	两侧:6 两|侧:2	train=8
乐土仙尊	8	2	乐土仙尊	乐土仙尊:6 乐土|仙尊:2	train=8
交到	8	2	交|到	交|到:6 交到:2	train=8
人和	8	2	人|和	人|和:6 人和:2	train=8
仅剩	8	2	仅|剩	仅|剩:6 仅剩:2	train=8
从何而来	8	2	从何而来	从何而来:6 从|何|而|来:2	train=8
伪装成	8	2	伪装|成	伪装|成:6 伪装成:2	train=8
伸来	8	2	伸来	伸来:6 伸|来:2	train=8
信中	8	2	信中	信中:6 信|中:2	train=8
借过	8	2	借过	借过:6 借|过:2	train=8
冲向	8	2	冲向	冲向:6 冲|向:2	train=8
几下	8	2	几|下	几|下:6 几下:2	train=8
出头	8	2	出头	出头:6 出|头:2	train=7,val=1
划过	8	2	划过	划过:6 划|过:2	train=8
刚开始	8	2	刚|开始	刚|开始:6 刚开始:2	train=8
刺脊星龙鱼	8	2	刺脊星龙鱼	刺脊星龙鱼:6 刺脊星|龙鱼:2	train=8
十大	8	2	十|大	十|大:6 十大:2	train=8
即是	8	2	即|是	即|是:6 即是:2	train=8
双拳	8	2	双|拳	双|拳:6 双拳:2	train=8
变化道	8	2	变化道	变化道:6 变化|道:2	train=8
可别	8	2	可|别	可|别:6 可别:2	train=8
唔到	8	2	唔|到	唔|到:6 唔到:2	train=8
大长老	8	2	大长老	大长老:6 大|长老:2	train=8
好多了	8	2	好多了	好多了:6 好|多|了:2	train=8
好日子	8	2	好|日子	好|日子:6 好日子:2	train=8
孔升天	8	2	孔升天	孔升天:6 孔|升天:2	train=8
宿命大战	8	2	宿命|大战	宿命|大战:6 宿命大战:2	train=8
少来	8	2	少|来	少|来:6 少来:2	train=8
引到	8	2	引|到	引|到:6 引到:2	train=8
快些	8	2	快|些	快|些:6 快些:2	train=8
捋了捋	8	2	捋了捋	捋了捋:6 捋|了|捋:2	train=8
探出	8	2	探出	探出:6 探|出:2	train=8
撒盐	8	2	撒|盐	撒|盐:6 撒盐:2	train=8
敲了敲	8	2	敲了敲	敲了敲:6 敲|了|敲:2	train=8
更深	8	2	更|深	更|深:6 更深:2	train=7,val=1
有关系	8	2	有|关系	有|关系:6 有关系:2	test=1,train=7
杀向	8	2	杀向	杀向:6 杀|向:2	test=1,train=7
松了口气	8	2	松|了|口气	松|了|口气:6 松了口气:2	train=8
枵人	8	2	枵|人	枵|人:6 枵人:2	train=7,val=1
气绝魔仙	8	2	气绝魔仙	气绝魔仙:6 气绝|魔仙:2	train=8
没事儿	8	2	没事儿	没事儿:6 没|事儿:2	train=8
没过	8	2	没|过	没|过:6 没过:2	train=8
洗碗	8	2	洗碗	洗碗:6 洗|碗:2	train=8
烦死	8	2	烦|死	烦|死:6 烦死:2	train=8
白兔姑娘	8	2	白兔|姑娘	白兔|姑娘:6 白兔姑娘:2	train=8
称之为	8	2	称|之|为	称|之|为:6 称之为:2	train=8
第七	8	2	第七	第七:6 第|七:2	train=7,val=1
第二天	8	2	第二天	第二天:6 第二|天:2	train=8
紫山真君	8	2	紫山真君	紫山真君:6 紫山|真君:2	train=8
美的	8	2	美|的	美|的:6 美的:2	train=8
而成	8	2	而|成	而|成:6 而成:2	train=8
肩上	8	2	肩|上	肩|上:6 肩上:2	train=8
臭嘴	8	2	臭嘴	臭嘴:6 臭|嘴:2	train=8
苦难广场	8	2	苦难|广场	苦难|广场:6 苦难广场:2	train=8
解释道	8	2	解释道	解释道:6 解释|道:2	train=8
资源点	8	2	资源|点	资源|点:6 资源点:2	train=8
走进	8	2	走进	走进:6 走|进:2	train=7,val=1
起了	8	2	起|了	起|了:6 起了:2	train=8
转仙材	8	2	转|仙材	转|仙材:6 转仙材:2	train=8
逆流河	8	2	逆流河	逆流河:6 逆流|河:2	train=8
造出	8	2	造|出	造|出:6 造出:2	train=7,val=1
那谁	8	2	那谁	那谁:6 那|谁:2	train=8
阿根廷人	8	2	阿根廷人	阿根廷人:6 阿根廷|人:2	train=8
顿了顿	8	2	顿了顿	顿了顿:6 顿|了|顿:2	train=8
风中	8	2	风|中	风|中:6 风中:2	train=7,val=1
不不	7	2	不|不	不|不:5 不不:2	train=7
不正	7	2	不|正	不|正:5 不正:2	train=7
传出去	7	2	传|出去	传|出去:5 传出去:2	train=7
关起来	7	2	关|起来	关|起来:5 关起来:2	train=7
写字	7	2	写字	写字:5 写|字:2	train=7
切其娜	7	2	切其娜	切其娜:5 切|其娜:2	train=7
划出	7	2	划出	划出:5 划|出:2	train=7
原来如此	7	2	原来|如此	原来|如此:5 原来如此:2	train=7
可好	7	2	可|好	可|好:5 可好:2	train=6,val=1
左转	7	2	左转	左转:5 左|转:2	train=7
找不着	7	2	找|不|着	找|不|着:5 找不着:2	train=7
换衣服	7	2	换|衣服	换|衣服:5 换衣服:2	train=7
接了	7	2	接|了	接|了:5 接了:2	train=7
搞破坏	7	2	搞|破坏	搞|破坏:5 搞破坏:2	train=7
撞死	7	2	撞死	撞死:5 撞|死:2	train=7
放进去	7	2	放|进去	放|进去:5 放进去:2	train=5,val=2
救人	7	2	救人	救人:5 救|人:2	train=7
有权	7	2	有权	有权:5 有|权:2	train=7
梦里	7	2	梦|里	梦|里:5 梦里:2	train=7
毫无用处	7	2	毫无|用处	毫无|用处:5 毫无用处:2	train=7
生下来	7	2	生下来	生下来:5 生|下来:2	train=7
用完	7	2	用完	用完:5 用|完:2	train=7
竟敢	7	2	竟|敢	竟|敢:5 竟敢:2	train=7
红的	7	2	红|的	红|的:5 红的:2	train=7
让给	7	2	让给	让给:5 让|给:2	train=7
该有	7	2	该|有	该|有:5 该有:2	train=7
象是	7	2	象|是	象|是:5 象是:2	train=7
配得上	7	2	配得上	配得上:5 配|得|上:2	train=7
难道说	7	2	难道说	难道说:5 难道|说:2	train=6,val=1
一两个	6	2	一两个	一两个:4 一|两|个:2	test=1,train=5
一代	6	2	一|代	一|代:4 一代:2	train=6
一出	6	2	一|出	一|出:4 一出:2	train=6
一堂	6	2	一|堂	一|堂:4 一堂:2	train=6
一年级生	6	2	一年级生	一年级生:4 一|年级|生:2	train=6
一说	6	2	一|说	一|说:4 一说:2	train=6
万年	6	2	万年	万年:4 万|年:2	train=6
万年斗飞车	6	2	万年斗飞车	万年斗飞车:4 万年|斗|飞车:2	train=6
三分之一	6	2	三分之一	三分之一:4 三|分之|一:2	train=6
上下打量	6	2	上下|打量	上下|打量:4 上下打量:2	train=6
上心口	6	2	上|心口	上|心口:4 上心口:2	test=1,train=5
不快乐	6	2	不|快乐	不|快乐:4 不快乐:2	train=6
不怎么样	6	2	不|怎么样	不|怎么样:4 不怎么样:2	train=6
不明	6	2	不明	不明:4 不|明:2	train=6
不赖	6	2	不赖	不赖:4 不|赖:2	train=6
之手	6	2	之|手	之|手:4 之手:2	train=6
九叶生机草	6	2	九叶生机草	九叶生机草:4 九|叶|生机|草:2	train=6
二气	6	2	二|气	二|气:4 二气:2	test=1,train=5
佩内洛普夫人	6	2	佩内洛普|夫人	佩内洛普|夫人:4 佩内洛普夫人:2	train=6
修好	6	2	修好	修好:4 修|好:2	train=6
做起	6	2	做起	做起:4 做|起:2	train=6
偷鸡	6	2	偷鸡	偷鸡:4 偷|鸡:2	train=6
冲到	6	2	冲|到	冲|到:4 冲到:2	train=6
净魂仙蛊	6	2	净魂|仙蛊	净魂|仙蛊:4 净魂仙蛊:2	train=6
几点钟	6	2	几点钟	几点钟:4 几|点钟:2	train=6
半步	6	2	半|步	半|步:4 半步:2	train=6
卖给	6	2	卖|给	卖|给:4 卖给:2	train=6
及其	6	2	及其	及其:4 及|其:2	train=6
另一层	6	2	另|一|层	另|一|层:4 另一层:2	train=6
只只	6	2	只|只	只|只:4 只只:2	train=6
只眼	6	2	只|眼	只|眼:4 只眼:2	train=6
向左	6	2	向|左	向|左:4 向左:2	train=6
和平共处	6	2	和平共处	和平共处:4 和平|共处:2	train=6
哈珊先生	6	2	哈珊|先生	哈珊|先生:4 哈珊先生:2	train=6
唔似	6	2	唔|似	唔|似:4 唔似:2	train=6
喜不喜欢	6	2	喜|不|喜欢	喜|不|喜欢:4 喜不喜欢:2	train=6
嘟囔道	6	2	嘟囔|道	嘟囔|道:4 嘟囔道:2	train=6
坏运气	6	2	坏|运气	坏|运气:4 坏运气:2	train=6
坐山观虎斗	6	2	坐山观虎斗	坐山观虎斗:4 坐|山|观|虎|斗:2	train=6
埋掉	6	2	埋|掉	埋|掉:4 埋掉:2	train=6
大有	6	2	大有	大有:4 大|有:2	train=6
大魂虫	6	2	大|魂虫	大|魂虫:4 大魂虫:2	train=6
天熙人	6	2	天熙|人	天熙|人:4 天熙人:2	train=6
好棒	6	2	好|棒	好|棒:4 好棒:2	train=5,val=1
好骗	6	2	好|骗	好|骗:4 好骗:2	train=6
如此一来	6	2	如此一来	如此一来:4 如此|一来:2	train=6
字面意义	6	2	字面|意义	字面|意义:4 字面意义:2	train=6
学着	6	2	学着	学着:4 学|着:2	train=6
安提瓜语	6	2	安提瓜语	安提瓜语:4 安提瓜|语:2	train=6
小妹妹	6	2	小妹妹	小妹妹:4 小|妹妹:2	train=6
岳队长	6	2	岳队长	岳队长:4 岳|队长:2	train=6
年来	6	2	年来	年来:4 年|来:2	train=6
想出	6	2	想出	想出:4 想|出:2	train=6
成不成	6	2	成不成	成不成:4 成|不|成:2	train=5,val=1
成尊	6	2	成|尊	成|尊:4 成尊:2	train=6
截然不同	6	2	截然|不同	截然|不同:4 截然不同:2	train=6
所为	6	2	所为	所为:4 所|为:2	train=6
所得	6	2	所得	所得:4 所|得:2	train=6
所料	6	2	所|料	所|料:4 所料:2	train=6
手头上	6	2	手头|上	手头|上:4 手头上:2	train=6
才行	6	2	才|行	才|行:4 才行:2	test=1,train=5
打赢	6	2	打赢	打赢:4 打|赢:2	train=6
抿紧	6	2	抿紧	抿紧:4 抿|紧:2	train=6
拖出	6	2	拖|出	拖|出:4 拖出:2	train=6
挑了挑	6	2	挑|了|挑	挑|了|挑:4 挑了挑:2	train=6
挡在	6	2	挡在	挡在:4 挡|在:2	train=6
挥了挥手	6	2	挥了挥手	挥了挥手:4 挥|了|挥手:2	train=6
挽澜仙蛊	6	2	挽澜仙蛊	挽澜仙蛊:4 挽澜|仙蛊:2	train=6
搞不好	6	2	搞不好	搞不好:4 搞|不|好:2	test=1,train=5
搞到	6	2	搞到	搞到:4 搞|到:2	train=6
搞大	6	2	搞大	搞大:4 搞|大:2	train=6
摔下去	6	2	摔|下去	摔|下去:4 摔下去:2	train=6
摸向	6	2	摸|向	摸|向:4 摸向:2	train=6
攥成	6	2	攥成	攥成:4 攥|成:2	train=6
收钱	6	2	收|钱	收|钱:4 收钱:2	train=6
旧堡	6	2	旧堡	旧堡:4 旧|堡:2	train=5,val=1
星云风暴	6	2	星云|风暴	星云|风暴:4 星云风暴:2	train=6
星念仙蛊	6	2	星念|仙蛊	星念|仙蛊:4 星念仙蛊:2	train=6
显露出	6	2	显露出	显露出:4 显露|出:2	train=6
更为	6	2	更为	更为:4 更|为:2	train=6
朝前	6	2	朝前	朝前:4 朝|前:2	train=6
未完成	6	2	未|完成	未|完成:4 未完成:2	train=6
本就	6	2	本|就	本|就:4 本就:2	train=6
来来	6	2	来来	来来:4 来|来:2	train=6
查某囝	6	2	查某囝	查某囝:4 查某|囝:2	train=4,val=2
桶里	6	2	桶|里	桶|里:4 桶里:2	train=6
横冲蛊	6	2	横冲|蛊	横冲|蛊:4 横冲蛊:2	train=6
此话	6	2	此|话	此|话:4 此话:2	train=6
海中	6	2	海|中	海|中:4 海中:2	train=6
滚出来	6	2	滚|出来	滚|出来:4 滚出来:2	train=6
炸掉	6	2	炸掉	炸掉:4 炸|掉:2	train=6
炸酱乌龙面	6	2	炸酱|乌龙面	炸酱|乌龙面:4 炸酱乌龙面:2	train=6
炼狱先生	6	2	炼狱|先生	炼狱|先生:4 炼狱先生:2	train=6
無所	6	2	無所	無所:4 無|所:2	test=1,train=5
照做	6	2	照|做	照|做:4 照做:2	train=6
爬起来	6	2	爬|起来	爬|起来:4 爬起来:2	train=6
猜对	6	2	猜|对	猜|对:4 猜对:2	train=6
留有	6	2	留有	留有:4 留|有:2	train=6
百倍	6	2	百倍	百倍:4 百|倍:2	train=6
百里	6	2	百里	百里:4 百|里:2	train=6
看哪	6	2	看|哪	看|哪:4 看哪:2	train=6
着手	6	2	着|手	着|手:4 着手:2	train=6
砚石老人	6	2	砚石|老人	砚石|老人:4 砚石老人:2	train=6
碍事	6	2	碍事	碍事:4 碍|事:2	train=6
空着	6	2	空|着	空|着:4 空着:2	train=6
站出来	6	2	站|出来	站|出来:4 站出来:2	train=6
站起	6	2	站起	站起:4 站|起:2	train=6
第九	6	2	第|九	第|九:4 第九:2	train=6
第五	6	2	第五	第五:4 第|五:2	train=5,val=1
第六	6	2	第六	第六:4 第|六:2	test=1,train=5
红云舞娘	6	2	红云|舞娘	红云|舞娘:4 红云舞娘:2	train=6
缩成	6	2	缩|成	缩|成:4 缩成:2	train=5,val=1
肚中	6	2	肚中	肚中:4 肚|中:2	train=6
股股	6	2	股股	股股:4 股|股:2	train=6
艾扬格教授	6	2	艾扬格|教授	艾扬格|教授:4 艾扬格教授:2	train=6
若离仙子	6	2	若离|仙子	若离|仙子:4 若离仙子:2	train=6
萨桑教授	6	2	萨桑|教授	萨桑|教授:4 萨桑教授:2	train=6
见得	6	2	见得	见得:4 见|得:2	train=6
警告道	6	2	警告|道	警告|道:4 警告道:2	train=6
讲到	6	2	讲|到	讲|到:4 讲到:2	train=6
说不准	6	2	说不准	说不准:4 说|不准:2	train=6
走上	6	2	走|上	走|上:4 走上:2	train=6
还原成	6	2	还原|成	还原|成:4 还原成:2	train=6
这些年	6	2	这些年	这些年:4 这些|年:2	train=6
送进	6	2	送|进	送|进:4 送进:2	train=6
那帮	6	2	那|帮	那|帮:4 那帮:2	train=6
金羊教	6	2	金羊|教	金羊|教:4 金羊教:2	train=6
长老们	6	2	长老们	长老们:4 长老|们:2	train=6
闻起来	6	2	闻起来	闻起来:4 闻|起来:2	train=6
霜玉孔雀	6	2	霜玉孔雀	霜玉孔雀:4 霜玉|孔雀:2	train=6
颇具	6	2	颇|具	颇|具:4 颇具:2	train=6
风高	6	2	风高	风高:4 风|高:2	train=6
鬼东西	6	2	鬼东西	鬼东西:4 鬼|东西:2	train=6
魔道中人	6	2	魔道|中人	魔道|中人:4 魔道中人:2	train=6
黑袍人	6	2	黑袍人	黑袍人:4 黑袍|人:2	train=6
一去	5	2	一去	一去:3 一|去:2	train=5
一团糟	5	2	一团糟	一团糟:3 一|团糟:1 一|团|糟:1	train=5
一年级	5	2	一年级	一年级:3 一|年级:2	train=5
万造	5	2	万造	万造:3 万|造:2	train=5
上天	5	2	上天	上天:3 上|天:2	train=5
上架	5	2	上架	上架:3 上|架:2	train=5
两边	5	2	两边	两边:3 两|边:2	test=1,train=4
举起来	5	2	举|起来	举|起来:3 举起来:2	train=5
你哥	5	2	你哥	你哥:3 你|哥:2	train=5
借来	5	2	借来	借来:3 借|来:2	train=5
做下	5	2	做下	做下:3 做|下:2	train=5
做手术	5	2	做|手术	做|手术:3 做手术:2	train=5
别无选择	5	2	别无|选择	别无|选择:3 别无选择:2	test=1,train=4
刮胡子	5	2	刮|胡子	刮|胡子:3 刮胡子:2	train=5
到死	5	2	到|死	到|死:3 到死:2	train=5
变回	5	2	变回	变回:3 变|回:2	train=5
听著	5	2	听著	听著:3 听|著:2	train=5
吹来	5	2	吹|来	吹|来:3 吹来:2	train=5
喜欢上	5	2	喜欢|上	喜欢|上:3 喜欢上:2	train=5
四年	5	2	四|年	四|年:3 四年:2	train=5
回电话	5	2	回|电话	回|电话:3 回电话:2	train=5
坐上	5	2	坐上	坐上:3 坐|上:2	train=5
坐下来	5	2	坐|下来	坐|下来:3 坐下来:2	train=5
声名显赫	5	2	声名|显赫	声名|显赫:3 声名显赫:2	train=5
大个	5	2	大个	大个:3 大|个:2	train=5
大块	5	2	大块	大块:3 大|块:2	train=5
大点	5	2	大|点	大|点:3 大点:2	train=5
大笔	5	2	大笔	大笔:3 大|笔:2	train=5
好不好玩	5	2	好不好玩	好不好玩:3 好|不|好玩:2	test=1,train=4
好找	5	2	好|找	好|找:3 好找:2	train=5
安知	5	2	安知	安知:3 安|知:2	train=5
宗教信仰	5	2	宗教信仰	宗教信仰:3 宗教|信仰:2	train=5
小坏蛋	5	2	小|坏蛋	小|坏蛋:3 小坏蛋:2	train=5
就算了	5	2	就|算了	就|算了:3 就算了:1 就算|了:1	train=5
帮着	5	2	帮|着	帮|着:3 帮着:2	test=1,train=4
干一杯	5	2	干|一杯	干|一杯:3 干一杯:1 干|一|杯:1	train=5
庄士敦先生	5	2	庄士敦|先生	庄士敦|先生:3 庄士敦先生:2	train=5
弄坏	5	2	弄|坏	弄|坏:3 弄坏:2	train=5
得利	5	2	得|利	得|利:3 得利:2	train=5
快快	5	2	快快	快快:3 快|快:2	train=5
怎么的	5	2	怎么|的	怎么|的:3 怎么的:2	train=5
我族	5	2	我|族	我|族:3 我族:2	train=5
打人	5	2	打人	打人:3 打|人:2	train=5
抓人	5	2	抓人	抓人:3 抓|人:2	train=5
拔剑	5	2	拔剑	拔剑:3 拔|剑:2	train=5
拿点	5	2	拿|点	拿|点:3 拿点:2	train=5
搬砖	5	2	搬砖	搬砖:3 搬|砖:2	train=4,val=1
早起	5	2	早起	早起:3 早|起:2	train=5
最快	5	2	最|快	最|快:3 最快:2	train=5
有意义	5	2	有|意义	有|意义:3 有意义:2	train=5
有难	5	2	有|难	有|难:3 有难:2	train=5
本想	5	2	本|想	本|想:3 本想:2	test=1,train=4
来此	5	2	来|此	来|此:3 来此:2	train=5
欢乐分队	5	2	欢乐|分队	欢乐|分队:3 欢乐分队:2	train=5
武馆街	5	2	武馆街	武馆街:3 武馆|街:2	train=5
死耗子	5	2	死|耗子	死|耗子:3 死耗子:2	train=5
每人	5	2	每|人	每|人:3 每人:2	train=5
每隔	5	2	每|隔	每|隔:3 每隔:2	train=5
派上	5	2	派上	派上:3 派|上:2	train=5
浸在	5	2	浸|在	浸|在:3 浸在:2	train=5
混在一起	5	2	混|在|一起	混|在|一起:3 混在一起:2	train=5
滑下去	5	2	滑|下去	滑|下去:3 滑下去:2	train=5
火烧	5	2	火|烧	火|烧:3 火烧:2	train=5
熟睡时分	5	2	熟睡|时分	熟睡|时分:3 熟睡时分:2	train=5
熬过	5	2	熬过	熬过:3 熬|过:2	train=5
爱情故事	5	2	爱情|故事	爱情|故事:3 爱情故事:2	train=5
犹太猪	5	2	犹太|猪	犹太|猪:3 犹太猪:2	train=5
用上	5	2	用|上	用|上:3 用上:2	train=5
白衬衫	5	2	白|衬衫	白|衬衫:3 白衬衫:2	train=5
看书	5	2	看书	看书:3 看|书:2	train=5
看戏	5	2	看戏	看戏:3 看|戏:2	train=5
真家伙	5	2	真家伙	真家伙:3 真|家伙:2	train=5
系上	5	2	系|上	系|上:3 系上:2	train=5
聚成	5	2	聚成	聚成:3 聚|成:2	train=5
菊仙姑娘	5	2	菊仙|姑娘	菊仙|姑娘:3 菊仙姑娘:2	train=5
认不认识	5	2	认不认识	认不认识:3 认|不|认识:2	test=1,train=4
话说回来	5	2	话说|回来	话说|回来:3 话说回来:2	train=5
走错	5	2	走|错	走|错:3 走错:2	train=5
踢出去	5	2	踢|出去	踢|出去:3 踢出去:2	train=5
远在	5	2	远|在	远|在:3 远在:2	train=5
降到	5	2	降|到	降|到:3 降到:2	train=5
难以捉摸	5	2	难以|捉摸	难以|捉摸:3 难以捉摸:2	train=5
一分	4	2	一|分	一|分:2 一分:2	train=4
一幕幕	4	2	一|幕幕	一|幕幕:2 一幕幕:2	test=1,train=3
一惊	4	2	一|惊	一|惊:2 一惊:2	train=4
一想	4	2	一想	一想:2 一|想:2	train=4
一撇	4	2	一|撇	一|撇:2 一撇:2	train=4
一时兴起	4	2	一时|兴起	一时|兴起:2 一时兴起:2	train=4
一端	4	2	一|端	一|端:2 一端:2	train=4
一筹	4	2	一|筹	一|筹:2 一筹:2	train=4
一系列	4	2	一系列	一系列:2 一|系列:2	train=4
一般情况	4	2	一般|情况	一般|情况:2 一般情况:2	train=4
一钱	4	2	一钱	一钱:2 一|钱:2	train=4
三成	4	2	三|成	三|成:2 三成:2	train=4
三日	4	2	三|日	三|日:2 三日:2	train=4
三王传承	4	2	三王传承	三王传承:2 三王|传承:2	train=4
三等	4	2	三|等	三|等:2 三等:2	train=4
三英	4	2	三英	三英:2 三|英:2	train=4
下回	4	2	下回	下回:2 下|回:2	train=4
下礼拜	4	2	下|礼拜	下|礼拜:2 下礼拜:2	train=4
不佳	4	2	不佳	不佳:2 不|佳:2	train=4
不加底	4	2	不加底	不加底:2 不|加底:2	train=4
不可为	4	2	不可为	不可为:2 不可|为:2	train=4
不在少数	4	2	不在少数	不在少数:2 不|在|少数:2	train=4
不復	4	2	不復	不復:2 不|復:2	train=4
不惧	4	2	不|惧	不|惧:2 不惧:2	train=4
不爽	4	2	不|爽	不|爽:2 不爽:2	train=4
不知不觉间	4	2	不知不觉|间	不知不觉|间:2 不知不觉间:2	train=4
不胜	4	2	不|胜	不|胜:2 不胜:2	train=4
不落	4	2	不|落	不|落:2 不落:2	train=4
不轻	4	2	不|轻	不|轻:2 不轻:2	train=4
不过来	4	2	不过来	不过来:2 不|过来:2	train=4
丢给	4	2	丢|给	丢|给:2 丢给:2	train=4
中国菜	4	2	中国|菜	中国|菜:2 中国菜:2	test=1,train=3
中彩票	4	2	中|彩票	中|彩票:2 中彩票:2	train=4
乌穆蒂协会	4	2	乌穆蒂|协会	乌穆蒂|协会:2 乌穆蒂协会:2	train=4
五指拳心剑	4	2	五指拳心剑	五指拳心剑:2 五指|拳心剑:2	train=4
人如故	4	2	人|如故	人|如故:2 人如故:2	train=3,val=1
人身上	4	2	人|身上	人|身上:2 人身上:2	train=4
他们俩	4	2	他们俩	他们俩:2 他们|俩:2	train=4
仙蛊方	4	2	仙蛊|方	仙蛊|方:2 仙蛊方:2	train=4
令人愉快	4	2	令|人|愉快	令|人|愉快:2 令人愉快:2	train=4
伊莎贝尔夫人	4	2	伊莎贝尔|夫人	伊莎贝尔|夫人:2 伊莎贝尔夫人:2	train=3,val=1
伟里	4	2	伟|里	伟|里:2 伟里:2	test=1,train=3
你好像	4	2	你|好像	你|好像:2 你好像:2	train=4
你娘	4	2	你|娘	你|娘:2 你娘:2	train=4
你来我往	4	2	你来我往	你来我往:2 你|来|我|往:2	train=4
你的心	4	2	你|的|心	你|的|心:2 你的心:2	train=4
佩雷杜尔人	4	2	佩雷杜尔人	佩雷杜尔人:2 佩雷杜尔|人:2	train=4
倒进	4	2	倒|进	倒|进:2 倒进:2	train=4
做菜	4	2	做菜	做菜:2 做|菜:2	test=1,train=3
僵住	4	2	僵|住	僵|住:2 僵住:2	train=3,val=1
兄弟姊妹	4	2	兄弟|姊妹	兄弟|姊妹:2 兄弟姊妹:2	train=4
兄弟姐妹	4	2	兄弟|姐妹	兄弟|姐妹:2 兄弟姐妹:2	train=4
光明使者	4	2	光明使者	光明使者:2 光明|使者:2	train=4
克制住	4	2	克制|住	克制|住:2 克制住:2	train=4
兩家	4	2	兩家	兩家:2 兩|家:2	train=4
兩頭	4	2	兩頭	兩頭:2 兩|頭:2	train=4
其类	4	2	其|类	其|类:2 其类:2	train=4
养蛊	4	2	养|蛊	养|蛊:2 养蛊:2	train=4
冇得	4	2	冇|得	冇|得:2 冇得:2	train=4
再生	4	2	再|生	再|生:2 再生:2	train=4
写好	4	2	写好	写好:2 写|好:2	train=4
冲上	4	2	冲|上	冲|上:2 冲上:2	test=1,train=3
冲进来	4	2	冲|进来	冲|进来:2 冲进来:2	test=1,train=3
刺出	4	2	刺|出	刺|出:2 刺出:2	train=4
前无古人	4	2	前|无|古人	前|无|古人:2 前无古人:2	train=4
副族长	4	2	副|族长	副|族长:2 副族长:2	train=4
动弹不得	4	2	动弹|不得	动弹|不得:2 动弹不得:2	train=4
勒索信	4	2	勒索信	勒索信:2 勒索|信:2	train=4
包办婚姻	4	2	包办婚姻	包办婚姻:2 包办|婚姻:2	train=4
北原黑家	4	2	北原|黑家	北原|黑家:2 北原黑家:2	train=4
十绝仙僵无生大阵	4	2	十绝|仙僵|无生|大阵	十绝|仙僵|无生|大阵:2 十绝仙僵无生大阵:2	train=4
千里魂丝	4	2	千里魂丝	千里魂丝:2 千里|魂丝:2	train=4
卌九	4	2	卌|九	卌|九:2 卌九:2	test=1,train=3
南北	4	2	南|北	南|北:2 南北:2	train=4
即可	4	2	即|可	即|可:2 即可:2	train=4
古尔领主	4	2	古尔领主	古尔领主:2 古尔|领主:2	train=4
另一端	4	2	另|一|端	另|一|端:2 另一端:2	train=4
只怕	4	2	只|怕	只|怕:2 只怕:2	train=4
叫来	4	2	叫来	叫来:2 叫|来:2	train=4
可比	4	2	可比	可比:2 可|比:2	train=3,val=1
可维斯珀	4	2	可维斯珀	可维斯珀:2 可|维斯珀:2	train=4
吃人	4	2	吃|人	吃|人:2 吃人:2	train=4
同一边	4	2	同一边	同一边:2 同|一|边:2	train=4
同享	4	2	同|享	同|享:2 同享:2	train=4
同当	4	2	同|当	同|当:2 同当:2	train=4
吱嘎作响	4	2	吱嘎作响	吱嘎作响:2 吱嘎|作响:2	train=4
咂了咂舌	4	2	咂了咂舌	咂了咂舌:2 咂|了|咂|舌:2	train=3,val=1
咧嘴笑	4	2	咧嘴|笑	咧嘴|笑:2 咧嘴笑:2	train=4
唇鱼酒	4	2	唇鱼酒	唇鱼酒:2 唇鱼|酒:2	train=4
唔好	4	2	唔|好	唔|好:2 唔好:2	train=4
啄著	4	2	啄著	啄著:2 啄|著:2	train=4
喜极而泣	4	2	喜极而泣	喜极而泣:2 喜极而|泣:2	train=4
喝完	4	2	喝完	喝完:2 喝|完:2	train=4
回溯蛊	4	2	回溯|蛊	回溯|蛊:2 回溯蛊:2	train=4
围着	4	2	围|着	围|着:2 围着:2	train=4
图穷	4	2	图穷	图穷:2 图|穷:2	train=4
