# strings this corpus segments more than one way, worst first.
# minority = token instances that would change if the majority form were made canonical.
# forms lists every observed segmentation as form:count, majority first.
surface	total	minority	majority	forms	splits
สัปดาห์หน้า	4	2	สัปดาห์|หน้า	สัปดาห์|หน้า:2 สัปดาห์หน้า:2	train=4
หนูนี่	4	2	หนู|นี่	หนู|นี่:2 หนูนี่:2	train=3,val=1
หมดแก้ว	4	2	หมด|แก้ว	หมด|แก้ว:2 หมดแก้ว:2	train=4
หลานรัก	4	2	หลานรัก	หลานรัก:2 หลาน|รัก:2	train=4
หายห่วง	4	2	หายห่วง	หายห่วง:2 หาย|ห่วง:2	train=4
เก็บตัว	4	2	เก็บ|ตัว	เก็บ|ตัว:2 เก็บตัว:2	train=4
เคลื่อนพล	4	2	เคลื่อนพล	เคลื่อนพล:2 เคลื่อน|พล:2	train=4
เจ้านั่นแหละ	4	2	เจ้านั่นแหละ	เจ้านั่นแหละ:2 เจ้านั่น|แหละ:2	train=4
เจ้ามือ	4	2	เจ้า|มือ	เจ้า|มือ:2 เจ้ามือ:2	train=4
เด็กทารก	4	2	เด็กทารก	เด็กทารก:2 เด็ก|ทารก:2	train=4
เถ้าแก่พัค	4	2	เถ้าแก่พัค	เถ้าแก่พัค:2 เถ้าแก่|พัค:2	train=4
เนื้อย่าง	4	2	เนื้อ|ย่าง	เนื้อ|ย่าง:2 เนื้อย่าง:2	train=4
เป็นทุกข์	4	2	เป็น|ทุกข์	เป็น|ทุกข์:2 เป็นทุกข์:2	train=4
เป็นสุข	4	2	เป็น|สุข	เป็น|สุข:2 เป็นสุข:2	train=4
เมืองเหล็ก	4	2	เมืองเหล็ก	เมืองเหล็ก:2 เมือง|เหล็ก:2	train=4
เรื่องมาก	4	2	เรื่อง|มาก	เรื่อง|มาก:2 เรื่องมาก:2	train=4
เลิกจ้าง	4	2	เลิก|จ้าง	เลิก|จ้าง:2 เลิกจ้าง:2	train=4
แตนสังหาร	4	2	แตน|สังหาร	แตน|สังหาร:2 แตนสังหาร:2	train=4
แหกตา	4	2	แหก|ตา	แหก|ตา:2 แหกตา:2	train=4
พอลมือเจาะ	3	2	พอล|มือ|เจาะ	พอล|มือ|เจาะ:1 พอล|มือเจาะ:1 พอลมือเจาะ:1	train=3
หาสีเขียว	3	2	หาสีเขียว	หาสีเขียว:1 หา|สี|เขียว:1 หา|สีเขียว:1	train=3
แม่รำเพย	3	2	แม่|รำเพย	แม่|รำเพย:1 แม่รำเพย:1 แม่|รำ|เพย:1	train=2,val=1
ก็ได้	462	1	ก็|ได้	ก็|ได้:461 ก็ได้:1	test=10,train=448,val=4
ไปไหน	438	1	ไป|ไหน	ไป|ไหน:437 ไปไหน:1	test=5,train=431,val=2
วันนี้	349	1	วันนี้	วันนี้:348 วัน|นี้:1	test=5,train=343,val=1
บอกว่า	320	1	บอก|ว่า	บอก|ว่า:319 บอกว่า:1	test=3,train=312,val=5
มานี่	260	1	มา|นี่	มา|นี่:259 มานี่:1	test=4,train=253,val=3
--	225	1	--	--:224 -|-:1	test=1,train=224
ต่อไป	225	1	ต่อไป	ต่อไป:224 ต่อ|ไป:1	test=1,train=220,val=4
ที่สุด	223	1	ที่สุด	ที่สุด:222 ที่|สุด:1	test=2,train=221
ห้าม	195	1	ห้าม	ห้าม:194 ห้า|ม:1	test=3,train=191,val=1
ด้วยกัน	145	1	ด้วยกัน	ด้วยกัน:144 ด้วย|กัน:1	test=1,train=143,val=1
อย่างนี้	131	1	อย่างนี้	อย่างนี้:130 อย่าง|นี้:1	test=1,train=127,val=3
ก็ดี	119	1	ก็|ดี	ก็|ดี:118 ก็ดี:1	train=117,val=2
ตรงไหน	115	1	ตรงไหน	ตรงไหน:114 ตรง|ไหน:1	test=2,train=112,val=1
ลงมา	107	1	ลง|มา	ลง|มา:106 ลงมา:1	train=106,val=1
ไม่ไหว	99	1	ไม่|ไหว	ไม่|ไหว:98 ไม่ไหว:1	train=98,val=1
ไม่ออก	89	1	ไม่|ออก	ไม่|ออก:88 ไม่ออก:1	test=1,train=87,val=1
ยอมรับ	86	1	ยอมรับ	ยอมรับ:85 ยอม|รับ:1	train=85,val=1
ตั้งแต่	85	1	ตั้งแต่	ตั้งแต่:84 ตั้ง|แต่:1	test=1,train=81,val=3
พอแล้ว	84	1	พอ|แล้ว	พอ|แล้ว:83 พอแล้ว:1	test=1,train=83
หลังจาก	71	1	หลังจาก	หลังจาก:70 หลัง|จาก:1	test=2,train=69
อันนี้	64	1	อัน|นี้	อัน|นี้:63 อันนี้:1	test=1,train=62,val=1
เกี่ยวกับ	61	1	เกี่ยวกับ	เกี่ยวกับ:60 เกี่ยว|กับ:1	test=1,train=60
กลายเป็น	57	1	กลาย|เป็น	กลาย|เป็น:56 กลายเป็น:1	train=57
ทุกๆ	56	1	ทุก|ๆ	ทุก|ๆ:55 ทุกๆ:1	train=56
แถวนี้	56	1	แถว|นี้	แถว|นี้:55 แถวนี้:1	train=55,val=1
เอานี่	55	1	เอา|นี่	เอา|นี่:54 เอานี่:1	test=1,train=54
นี่นา	54	1	นี่นา	นี่นา:53 นี่|นา:1	test=1,train=53
แปลว่า	50	1	แปล|ว่า	แปล|ว่า:49 แปลว่า:1	train=50
ร้องเพลง	44	1	ร้อง|เพลง	ร้อง|เพลง:43 ร้องเพลง:1	test=1,train=43
ละกัน	44	1	ละ|กัน	ละ|กัน:43 ละกัน:1	train=44
จากนั้น	43	1	จากนั้น	จากนั้น:42 จาก|นั้น:1	test=2,train=41
พอได้	43	1	พอ|ได้	พอ|ได้:42 พอได้:1	train=43
ว่าย	43	1	ว่าย	ว่าย:42 ว่า|ย:1	train=43
ขอตัว	42	1	ขอ|ตัว	ขอ|ตัว:41 ขอตัว:1	train=42
คุณแม่	42	1	คุณแม่	คุณแม่:41 คุณ|แม่:1	train=42
พวกมึง	39	1	พวก|มึง	พวก|มึง:38 พวกมึง:1	train=39
อาบน้ำ	39	1	อาบ|น้ำ	อาบ|น้ำ:38 อาบน้ำ:1	train=39
เสียเวลา	39	1	เสีย|เวลา	เสีย|เวลา:38 เสียเวลา:1	train=37,val=2
เหมือนเดิม	39	1	เหมือนเดิม	เหมือนเดิม:38 เหมือน|เดิม:1	train=38,val=1
ตลอดเวลา	38	1	ตลอดเวลา	ตลอดเวลา:37 ตลอด|เวลา:1	train=38
แต่งตัว	37	1	แต่ง|ตัว	แต่ง|ตัว:36 แต่งตัว:1	train=37
ครั้งนี้	33	1	ครั้ง|นี้	ครั้ง|นี้:32 ครั้งนี้:1	train=33
ต่างกัน	33	1	ต่าง|กัน	ต่าง|กัน:32 ต่างกัน:1	train=33
น่าสนใจ	33	1	น่าสนใจ	น่าสนใจ:32 น่า|สนใจ:1	test=1,train=32
ลูกรัก	33	1	ลูกรัก	ลูกรัก:32 ลูก|รัก:1	train=33
สักอย่าง	32	1	สักอย่าง	สักอย่าง:31 สัก|อย่าง:1	train=32
เข้าท่า	31	1	เข้าท่า	เข้าท่า:30 เข้า|ท่า:1	train=31
เต้นรำ	31	1	เต้นรำ	เต้นรำ:30 เต้น|รำ:1	test=1,train=30
เหลือเชื่อ	31	1	เหลือเชื่อ	เหลือเชื่อ:30 เหลือ|เชื่อ:1	train=31
ต่อมา	30	1	ต่อมา	ต่อมา:29 ต่อ|มา:1	train=30
โดยเฉพาะ	30	1	โดยเฉพาะ	โดยเฉพาะ:29 โดย|เฉพาะ:1	test=1,train=29
ภาษาอังกฤษ	29	1	ภาษาอังกฤษ	ภาษาอังกฤษ:28 ภาษา|อังกฤษ:1	train=29
ใครๆ	29	1	ใครๆ	ใครๆ:28 ใคร|ๆ:1	train=29
นึกถึง	28	1	นึก|ถึง	นึก|ถึง:27 นึกถึง:1	train=28
มือขึ้น	28	1	มือ|ขึ้น	มือ|ขึ้น:27 มือขึ้น:1	train=28
ที่หนึ่ง	27	1	ที่|หนึ่ง	ที่|หนึ่ง:26 ที่หนึ่ง:1	test=1,train=26
ไอ้เวร	27	1	ไอ้|เวร	ไอ้|เวร:26 ไอ้เวร:1	train=27
มองหา	26	1	มองหา	มองหา:25 มอง|หา:1	train=25,val=1
คนละ	25	1	คนละ	คนละ:24 คน|ละ:1	train=25
ทำใจ	25	1	ทำ|ใจ	ทำ|ใจ:24 ทำใจ:1	train=25
มีสิทธิ์	25	1	มี|สิทธิ์	มี|สิทธิ์:24 มีสิทธิ์:1	test=1,train=24
ช่างเถอะ	23	1	ช่างเถอะ	ช่างเถอะ:22 ช่าง|เถอะ:1	train=23
นูมา	23	1	นูมา	นูมา:22 นู|มา:1	test=1,train=22
เด็กน้อย	22	1	เด็กน้อย	เด็กน้อย:21 เด็ก|น้อย:1	train=22
ช่วยชีวิต	21	1	ช่วย|ชีวิต	ช่วย|ชีวิต:20 ช่วยชีวิต:1	train=21
ทุกสิ่ง	21	1	ทุกสิ่ง	ทุกสิ่ง:20 ทุก|สิ่ง:1	train=21
อีกไม่นาน	21	1	อีก|ไม่|นาน	อีก|ไม่|นาน:20 อีกไม่นาน:1	train=21
แย่จัง	21	1	แย่|จัง	แย่|จัง:20 แย่จัง:1	test=1,train=19,val=1
ทุกคืน	20	1	ทุก|คืน	ทุก|คืน:19 ทุกคืน:1	train=20
พูดเล่น	20	1	พูด|เล่น	พูด|เล่น:19 พูดเล่น:1	train=20
เป็นอิสระ	20	1	เป็น|อิสระ	เป็น|อิสระ:19 เป็นอิสระ:1	train=20
เพิ่งจะ	20	1	เพิ่ง|จะ	เพิ่ง|จะ:19 เพิ่งจะ:1	train=20
งานศพ	19	1	งานศพ	งานศพ:18 งาน|ศพ:1	train=19
ว่าแต่	19	1	ว่าแต่	ว่าแต่:18 ว่า|แต่:1	train=18,val=1
อาหารเช้า	19	1	อาหารเช้า	อาหารเช้า:18 อาหาร|เช้า:1	train=19
แสดงว่า	19	1	แสดงว่า	แสดงว่า:18 แสดง|ว่า:1	train=19
ขอโทษที	18	1	ขอโทษ|ที	ขอโทษ|ที:17 ขอโทษที:1	test=1,train=17
ช่างหัว	18	1	ช่างหัว	ช่างหัว:17 ช่าง|หัว:1	train=18
บนนั้น	18	1	บน|นั้น	บน|นั้น:17 บนนั้น:1	train=18
ผมทอง	18	1	ผม|ทอง	ผม|ทอง:17 ผมทอง:1	train=18
สิบสาม	18	1	สิบสาม	สิบสาม:17 สิบ|สาม:1	train=18
เดียวกับ	18	1	เดียว|กับ	เดียว|กับ:17 เดียวกับ:1	train=18
เสียงดัง	18	1	เสียง|ดัง	เสียง|ดัง:17 เสียงดัง:1	train=18
การต่อสู้	17	1	การต่อสู้	การต่อสู้:16 การ|ต่อสู้:1	train=17
คุ้มกัน	17	1	คุ้มกัน	คุ้มกัน:16 คุ้ม|กัน:1	train=17
ที่นั่ง	17	1	ที่นั่ง	ที่นั่ง:16 ที่|นั่ง:1	train=17
รำเพย	17	1	รำเพย	รำเพย:16 รำ|เพย:1	test=1,train=15,val=1
วันเสาร์	17	1	วัน|เสาร์	วัน|เสาร์:16 วันเสาร์:1	train=17
อย่างดี	17	1	อย่าง|ดี	อย่าง|ดี:16 อย่างดี:1	train=16,val=1
อย่างยิ่ง	17	1	อย่าง|ยิ่ง	อย่าง|ยิ่ง:16 อย่างยิ่ง:1	train=17
อาหารเย็น	17	1	อาหารเย็น	อาหารเย็น:16 อาหาร|เย็น:1	train=17
ไปมา	17	1	ไป|มา	ไป|มา:16 ไปมา:1	train=17
ไฟไหม้	17	1	ไฟไหม้	ไฟไหม้:16 ไฟ|ไหม้:1	train=17
ไม่อาจ	17	1	ไม่|อาจ	ไม่|อาจ:16 ไม่อาจ:1	train=17
นักหนา	16	1	นักหนา	นักหนา:15 นัก|หนา:1	train=16
พระเจ้าช่วย	16	1	พระเจ้าช่วย	พระเจ้าช่วย:15 พระเจ้า|ช่วย:1	train=16
หุบเขา	16	1	หุบเขา	หุบเขา:15 หุบ|เขา:1	train=16
ข้าวของ	15	1	ข้าวของ	ข้าวของ:14 ข้าว|ของ:1	train=15
คนใน	15	1	คน|ใน	คน|ใน:14 คนใน:1	train=14,val=1
ดูด	15	1	ดูด	ดูด:14 ดู|ด:1	train=15
ตัวใหญ่	15	1	ตัว|ใหญ่	ตัว|ใหญ่:14 ตัวใหญ่:1	test=1,train=14
สิ่งนั้น	15	1	สิ่ง|นั้น	สิ่ง|นั้น:14 สิ่งนั้น:1	train=15
เหล่านี้	15	1	เหล่านี้	เหล่านี้:14 เหล่า|นี้:1	test=2,train=13
เห็นแก่	15	1	เห็นแก่	เห็นแก่:14 เห็น|แก่:1	train=15
เอ้านี่	15	1	เอ้านี่	เอ้านี่:14 เอ้า|นี่:1	train=15
ของรัก	14	1	ของรัก	ของรัก:13 ของ|รัก:1	train=14
ตอนเด็ก	14	1	ตอน|เด็ก	ตอน|เด็ก:13 ตอนเด็ก:1	train=14
ตัวจริง	14	1	ตัวจริง	ตัวจริง:13 ตัว|จริง:1	train=14
ทั้งปี	14	1	ทั้งปี	ทั้งปี:13 ทั้ง|ปี:1	train=14
น่าอยู่	14	1	น่าอยู่	น่าอยู่:13 น่า|อยู่:1	train=14
แม่หนู	14	1	แม่|หนู	แม่|หนู:13 แม่หนู:1	train=14
การทดสอบ	13	1	การทดสอบ	การทดสอบ:12 การ|ทดสอบ:1	train=13
ครั้งสุดท้าย	13	1	ครั้ง|สุดท้าย	ครั้ง|สุดท้าย:12 ครั้งสุดท้าย:1	train=13
รถพยาบาล	13	1	รถพยาบาล	รถพยาบาล:12 รถ|พยาบาล:1	train=12,val=1
ว่ากัน	13	1	ว่า|กัน	ว่า|กัน:12 ว่ากัน:1	train=13
เจ้ารู้	13	1	เจ้า|รู้	เจ้า|รู้:12 เจ้ารู้:1	test=1,train=12
เหล่านั้น	13	1	เหล่านั้น	เหล่านั้น:12 เหล่า|นั้น:1	train=13
เห็นแก่ตัว	13	1	เห็นแก่ตัว	เห็นแก่ตัว:12 เห็น|แก่|ตัว:1	train=13
ไว้ชีวิต	13	1	ไว้|ชีวิต	ไว้|ชีวิต:12 ไว้ชีวิต:1	train=13
ไอ้นั่น	13	1	ไอ้นั่น	ไอ้นั่น:12 ไอ้|นั่น:1	train=13
คนธรรมดา	12	1	คน|ธรรมดา	คน|ธรรมดา:11 คนธรรมดา:1	train=12
ถึงตา	12	1	ถึง|ตา	ถึง|ตา:11 ถึงตา:1	train=12
ทุกครั้ง	12	1	ทุกครั้ง	ทุกครั้ง:11 ทุก|ครั้ง:1	train=12
น่ากิน	12	1	น่ากิน	น่ากิน:11 น่า|กิน:1	train=12
บ้าเอ้ย	12	1	บ้า|เอ้ย	บ้า|เอ้ย:11 บ้าเอ้ย:1	train=12
ยามา	12	1	ยา|มา	ยา|มา:11 ยามา:1	train=12
ย่าน	12	1	ย่าน	ย่าน:11 ย่|าน:1	train=12
อาจารย์เกา	12	1	อาจารย์เกา	อาจารย์เกา:11 อาจารย์|เกา:1	train=12
เห็นใจ	12	1	เห็นใจ	เห็นใจ:11 เห็น|ใจ:1	train=12
ไหนดี	12	1	ไหน|ดี	ไหน|ดี:11 ไหนดี:1	train=12
การชก	11	1	การชก	การชก:10 การ|ชก:1	test=1,train=10
ขอบอก	11	1	ขอ|บอก	ขอ|บอก:10 ขอบอก:1	train=10,val=1
จำเลย	11	1	จำเลย	จำเลย:10 จำ|เลย:1	train=11
จุดระเบิด	11	1	จุดระเบิด	จุดระเบิด:10 จุด|ระเบิด:1	test=1,train=10
ดร.ออปเพนไฮเมอร์	11	1	ดร.|ออปเพนไฮเมอร์	ดร.|ออปเพนไฮเมอร์:10 ดร.ออปเพนไฮเมอร์:1	train=11
ตกงาน	11	1	ตกงาน	ตกงาน:10 ตก|งาน:1	test=1,train=10
ตามตรง	11	1	ตามตรง	ตามตรง:10 ตาม|ตรง:1	train=11
ถอยกลับ	11	1	ถอย|กลับ	ถอย|กลับ:10 ถอยกลับ:1	train=11
ถอยหลัง	11	1	ถอยหลัง	ถอยหลัง:10 ถอย|หลัง:1	train=11
ที่พัก	11	1	ที่พัก	ที่พัก:10 ที่|พัก:1	train=11
ท่านปู่	11	1	ท่านปู่	ท่านปู่:10 ท่าน|ปู่:1	train=11
บนนี้	11	1	บน|นี้	บน|นี้:10 บนนี้:1	train=11
พร้อมกับ	11	1	พร้อมกับ	พร้อมกับ:10 พร้อม|กับ:1	train=11
มากี่	11	1	มา|กี่	มา|กี่:10 มากี่:1	train=11
ยี่สิบ	11	1	ยี่สิบ	ยี่สิบ:10 ยี่|สิบ:1	train=11
สิท่า	11	1	สิ|ท่า	สิ|ท่า:10 สิท่า:1	train=11
หมดอายุ	11	1	หมดอายุ	หมดอายุ:10 หมด|อายุ:1	train=11
หากิน	11	1	หา|กิน	หา|กิน:10 หากิน:1	test=1,train=10
อย่างมาก	11	1	อย่าง|มาก	อย่าง|มาก:10 อย่างมาก:1	test=1,train=10
เดี๋ยวนี้นะ	11	1	เดี๋ยวนี้|นะ	เดี๋ยวนี้|นะ:10 เดี๋ยวนี้นะ:1	train=11
เอางี้	11	1	เอางี้	เอางี้:10 เอา|งี้:1	train=11
เเบบนั้น	11	1	เเบบ|นั้น	เเบบ|นั้น:10 เเบบนั้น:1	train=10,val=1
คุณฟลินน์	10	1	คุณ|ฟลินน์	คุณ|ฟลินน์:9 คุณฟลินน์:1	test=1,train=9
ตรงกลาง	10	1	ตรงกลาง	ตรงกลาง:9 ตรง|กลาง:1	train=10
ทีละคน	10	1	ทีละ|คน	ทีละ|คน:9 ทีละคน:1	test=2,train=8
พระคาร์ดินัล	10	1	พระคาร์ดินัล	พระคาร์ดินัล:9 พระ|คาร์ดินัล:1	train=10
สามสิบ	10	1	สามสิบ	สามสิบ:9 สาม|สิบ:1	train=10
สาวฟ้าใส	10	1	สาวฟ้าใส	สาวฟ้าใส:9 สาว|ฟ้าใส:1	train=10
หน้าผม	10	1	หน้า|ผม	หน้า|ผม:9 หน้าผม:1	train=10
หลงกล	10	1	หลง|กล	หลง|กล:9 หลงกล:1	train=10
หลายอย่าง	10	1	หลาย|อย่าง	หลาย|อย่าง:9 หลายอย่าง:1	train=10
เจ้าของบ้าน	10	1	เจ้าของบ้าน	เจ้าของบ้าน:9 เจ้าของ|บ้าน:1	train=10
เจ้าหนู	10	1	เจ้าหนู	เจ้าหนู:9 เจ้า|หนู:1	train=10
เดี๋ยวกู	10	1	เดี๋ยว|กู	เดี๋ยว|กู:9 เดี๋ยวกู:1	train=10
กันเอง	9	1	กัน|เอง	กัน|เอง:8 กันเอง:1	train=9
การตาย	9	1	การตาย	การตาย:8 การ|ตาย:1	test=1,train=8
กุญแจมือ	9	1	กุญแจมือ	กุญแจมือ:8 กุญแจ|มือ:1	train=9
คนจน	9	1	คนจน	คนจน:8 คน|จน:1	train=9
คุณนายมัก	9	1	คุณนาย|มัก	คุณนาย|มัก:8 คุณนายมัก:1	train=9
จอมปลอม	9	1	จอมปลอม	จอมปลอม:8 จอม|ปลอม:1	train=7,val=2
ซักครู่	9	1	ซักครู่	ซักครู่:8 ซัก|ครู่:1	test=1,train=8
ตามนี้	9	1	ตาม|นี้	ตาม|นี้:8 ตามนี้:1	train=9
ติดตัว	9	1	ติด|ตัว	ติด|ตัว:8 ติดตัว:1	train=9
นิดหนึ่ง	9	1	นิดหนึ่ง	นิดหนึ่ง:8 นิด|หนึ่ง:1	train=9
มันฝรั่ง	9	1	มันฝรั่ง	มันฝรั่ง:8 มัน|ฝรั่ง:1	train=9
ละมั้ง	9	1	ละ|มั้ง	ละ|มั้ง:8 ละมั้ง:1	train=9
สวดมนต์	9	1	สวด|มนต์	สวด|มนต์:8 สวดมนต์:1	train=9
หน้าบ้าน	9	1	หน้า|บ้าน	หน้า|บ้าน:8 หน้าบ้าน:1	train=9
หายาก	9	1	หายาก	หายาก:8 หา|ยาก:1	train=9
อย่างนั้นแหละ	9	1	อย่างนั้น|แหละ	อย่างนั้น|แหละ:8 อย่างนั้นแหละ:1	train=9
เด็กเวร	9	1	เด็ก|เวร	เด็ก|เวร:8 เด็กเวร:1	train=9
เท่ากัน	9	1	เท่ากัน	เท่ากัน:8 เท่า|กัน:1	train=9
เป็นพิเศษ	9	1	เป็น|พิเศษ	เป็น|พิเศษ:8 เป็นพิเศษ:1	test=1,train=8
เหี้ยไร	9	1	เหี้ยไร	เหี้ยไร:8 เหี้ย|ไร:1	train=9
แง่ดี	9	1	แง่|ดี	แง่|ดี:8 แง่ดี:1	train=9
โง่เง่า	9	1	โง่เง่า	โง่เง่า:8 โง่|เง่า:1	train=9
ใจลอย	9	1	ใจลอย	ใจลอย:8 ใจ|ลอย:1	train=8,val=1
ใหญ่โต	9	1	ใหญ่โต	ใหญ่โต:8 ใหญ่|โต:1	train=9
ไฟดับ	9	1	ไฟ|ดับ	ไฟ|ดับ:8 ไฟดับ:1	train=9
ก็ตามใจ	8	1	ก็|ตามใจ	ก็|ตามใจ:7 ก็ตามใจ:1	train=8
ค้ายา	8	1	ค้า|ยา	ค้า|ยา:7 ค้ายา:1	train=8
ดิวะ	8	1	ดิ|วะ	ดิ|วะ:7 ดิวะ:1	train=8
ตรงกัน	8	1	ตรงกัน	ตรงกัน:7 ตรง|กัน:1	test=1,train=7
ถึงกับ	8	1	ถึงกับ	ถึงกับ:7 ถึง|กับ:1	train=8
ถือสาย	8	1	ถือ|สาย	ถือ|สาย:7 ถือสาย:1	train=8
ทำนาย	8	1	ทำนาย	ทำนาย:7 ทำ|นาย:1	train=8
บ้าบอ	8	1	บ้าบอ	บ้าบอ:7 บ้า|บอ:1	train=8
ผู้ต้องสงสัย	8	1	ผู้ต้องสงสัย	ผู้ต้องสงสัย:7 ผู้|ต้องสงสัย:1	train=8
ผ่านทาง	8	1	ผ่าน|ทาง	ผ่าน|ทาง:7 ผ่านทาง:1	train=8
มิใช่	8	1	มิ|ใช่	มิ|ใช่:7 มิใช่:1	train=7,val=1
ยาเสพติด	8	1	ยาเสพติด	ยาเสพติด:7 ยา|เสพติด:1	train=8
รถติด	8	1	รถ|ติด	รถ|ติด:7 รถติด:1	train=8
หลงรัก	8	1	หลงรัก	หลงรัก:7 หลง|รัก:1	train=8
เป็นมิตร	8	1	เป็น|มิตร	เป็น|มิตร:7 เป็นมิตร:1	train=8
เพื่อที่จะ	8	1	เพื่อ|ที่|จะ	เพื่อ|ที่|จะ:7 เพื่อที่จะ:1	train=8
แฟนเก่า	8	1	แฟน|เก่า	แฟน|เก่า:7 แฟนเก่า:1	train=8
ใบขับขี่	8	1	ใบขับขี่	ใบขับขี่:7 ใบ|ขับขี่:1	train=8
ไป๊	8	1	ไป๊	ไป๊:7 ไป|๊:1	train=7,val=1
กลับคืน	7	1	กลับ|คืน	กลับ|คืน:6 กลับคืน:1	train=7
ก่อเรื่อง	7	1	ก่อ|เรื่อง	ก่อ|เรื่อง:6 ก่อเรื่อง:1	train=7
ของโปรด	7	1	ของโปรด	ของโปรด:6 ของ|โปรด:1	train=7
ครอบงำ	7	1	ครอบงำ	ครอบงำ:6 ครอบ|งำ:1	train=7
คำโกหก	7	1	คำโกหก	คำโกหก:6 คำ|โกหก:1	train=7
จากนี้ไป	7	1	จากนี้ไป	จากนี้ไป:6 จาก|นี้|ไป:1	train=7
จุดไฟ	7	1	จุด|ไฟ	จุด|ไฟ:6 จุดไฟ:1	train=7
ดีแท้	7	1	ดี|แท้	ดี|แท้:6 ดีแท้:1	train=6,val=1
ถึงขั้น	7	1	ถึง|ขั้น	ถึง|ขั้น:6 ถึงขั้น:1	train=7
ถือสา	7	1	ถือสา	ถือสา:6 ถือ|สา:1	train=7
ท่านเคานต์	7	1	ท่าน|เคานต์	ท่าน|เคานต์:6 ท่านเคานต์:1	train=7
นิสัยดี	7	1	นิสัย|ดี	นิสัย|ดี:6 นิสัยดี:1	train=7
น่าขยะแขยง	7	1	น่าขยะแขยง	น่าขยะแขยง:6 น่า|ขยะแขยง:1	train=7
น่าสนุก	7	1	น่าสนุก	น่าสนุก:6 น่า|สนุก:1	train=7
น้ำท่วม	7	1	น้ำท่วม	น้ำท่วม:6 น้ำ|ท่วม:1	train=7
พี่หำแหล่	7	1	พี่หำแหล่	พี่หำแหล่:6 พี่|หำแหล่:1	train=7
สถานีตำรวจ	7	1	สถานีตำรวจ	สถานีตำรวจ:6 สถานี|ตำรวจ:1	train=6,val=1
สมัยก่อน	7	1	สมัยก่อน	สมัยก่อน:6 สมัย|ก่อน:1	train=7
ส่วนแบ่ง	7	1	ส่วนแบ่ง	ส่วนแบ่ง:6 ส่วน|แบ่ง:1	train=7
หนึ่งหมื่น	7	1	หนึ่ง|หมื่น	หนึ่ง|หมื่น:6 หนึ่งหมื่น:1	train=7
หันกลับ	7	1	หัน|กลับ	หัน|กลับ:6 หันกลับ:1	train=7
ห้องขัง	7	1	ห้องขัง	ห้องขัง:6 ห้อง|ขัง:1	train=7
อย่างไรก็ตาม	7	1	อย่างไรก็ตาม	อย่างไรก็ตาม:6 อย่างไร|ก็ตาม:1	test=1,train=6
เจ้าน่ะ	7	1	เจ้า|น่ะ	เจ้า|น่ะ:6 เจ้าน่ะ:1	train=7
เจ้าเล่ห์	7	1	เจ้าเล่ห์	เจ้าเล่ห์:6 เจ้า|เล่ห์:1	train=7
เชฟสลัด	7	1	เชฟ|สลัด	เชฟ|สลัด:6 เชฟสลัด:1	train=7
เพียงแต่	7	1	เพียงแต่	เพียงแต่:6 เพียง|แต่:1	train=7
เมืองใต้ดิน	7	1	เมืองใต้ดิน	เมืองใต้ดิน:6 เมือง|ใต้ดิน:1	train=7
เมื่อเช้านี้	7	1	เมื่อเช้านี้	เมื่อเช้านี้:6 เมื่อเช้า|นี้:1	train=7
เสียงร้อง	7	1	เสียง|ร้อง	เสียง|ร้อง:6 เสียงร้อง:1	train=7
เอาอีกแล้ว	7	1	เอาอีกแล้ว	เอาอีกแล้ว:6 เอา|อีก|แล้ว:1	train=7
โปจี๋หลำ	7	1	โปจี๋หลำ	โปจี๋หลำ:6 โปจี๋|หลำ:1	train=7
ไข่มุกสวรรค์	7	1	ไข่มุก|สวรรค์	ไข่มุก|สวรรค์:6 ไข่มุกสวรรค์:1	train=7
ไข้ทรพิษ	7	1	ไข้ทรพิษ	ไข้ทรพิษ:6 ไข้|ทรพิษ:1	train=7
กลางดึก	6	1	กลางดึก	กลางดึก:5 กลาง|ดึก:1	train=6
การเป็น	6	1	การ|เป็น	การ|เป็น:5 การเป็น:1	train=5,val=1
ขอบใจจ้ะ	6	1	ขอบใจ|จ้ะ	ขอบใจ|จ้ะ:5 ขอบใจจ้ะ:1	train=5,val=1
คนเดิน	6	1	คน|เดิน	คน|เดิน:5 คนเดิน:1	train=6
ครั้งก่อน	6	1	ครั้งก่อน	ครั้งก่อน:5 ครั้ง|ก่อน:1	train=6
คลื่นยักษ์	6	1	คลื่นยักษ์	คลื่นยักษ์:5 คลื่น|ยักษ์:1	train=6
คำอธิบาย	6	1	คำอธิบาย	คำอธิบาย:5 คำ|อธิบาย:1	train=6
คุณกู	6	1	คุณกู	คุณกู:5 คุณ|กู:1	train=6
คุณจุง	6	1	คุณจุง	คุณจุง:5 คุณ|จุง:1	train=6
คุณลอง	6	1	คุณ|ลอง	คุณ|ลอง:5 คุณลอง:1	train=6
คุณอวัสตี	6	1	คุณ|อวัสตี	คุณ|อวัสตี:5 คุณอวัสตี:1	train=6
จอห์นนี่	6	1	จอห์นนี่	จอห์นนี่:5 จอห์น|นี่:1	train=6
จับตา	6	1	จับตา	จับตา:5 จับ|ตา:1	train=6
ดวงซวย	6	1	ดวงซวย	ดวงซวย:5 ดวง|ซวย:1	train=6
ตีห้าครึ่ง	6	1	ตีห้าครึ่ง	ตีห้าครึ่ง:5 ตีห้า|ครึ่ง:1	train=6
