# strings this corpus segments more than one way, worst first.
# minority = token instances that would change if the majority form were made canonical.
# forms lists every observed segmentation as form:count, majority first.
surface	total	minority	majority	forms	splits
言ったっけ	5	1	言った|っけ	言った|っけ:4 言ったっけ:1	train=5
言わなければ	5	1	言わなければ	言わなければ:4 言わなけれ|ば:1	train=5
言語能力	5	1	言語|能力	言語|能力:4 言語能力:1	train=5
試合中	5	1	試合|中	試合|中:4 試合中:1	train=5
試験中	5	1	試験|中	試験|中:4 試験中:1	train=5
買うよう	5	1	買う|よう	買う|よう:4 買うよう:1	test=1,train=4
通行禁止	5	1	通行|禁止	通行|禁止:4 通行禁止:1	train=5
運よく	5	1	運|よく	運|よく:4 運よく:1	train=5
運動神経	5	1	運動神経	運動神経:4 運動|神経:1	train=5
運転免許証	5	1	運転免許証	運転免許証:4 運転|免許証:1	train=5
道のり	5	1	道のり	道のり:4 道|の|り:1	train=5
達する	5	1	達する	達する:4 達|する:1	train=5
選出した	5	1	選出|した	選出|した:4 選出した:1	train=5
金目当て	5	1	金目当て	金目当て:4 金目|当て:1	train=5
閉まってた	5	1	閉まってた	閉まってた:4 閉まって|た:1	train=5
電話ボックス	5	1	電話ボックス	電話ボックス:4 電話|ボックス:1	train=5
食べすぎ	5	1	食べすぎ	食べすぎ:4 食べ|すぎ:1	train=5
駆け出した	5	1	駆け出した	駆け出した:4 駆け|出した:1	train=5
あきらめないで	4	1	あきらめないで	あきらめないで:3 あきらめない|で:1	train=4
あげなければ	4	1	あげなければ	あげなければ:3 あげなけれ|ば:1	train=4
ありさえ	4	1	ありさえ	ありさえ:3 あり|さえ:1	train=4
あるんでしょう	4	1	ある|ん|でしょう	ある|ん|でしょう:3 あるんでしょう:1	train=4
いじってる	4	1	いじってる	いじってる:3 いじって|る:1	train=4
いたなら	4	1	いたなら	いたなら:3 いた|なら:1	train=4
いたようだった	4	1	いたようだった	いたようだった:3 いた|よう|だった:1	train=4
いつのまにか	4	1	いつのまにか	いつのまにか:3 いつ|の|まに|か:1	train=4
いなかの	4	1	いなか|の	いなか|の:3 いなかの:1	train=4
いやに	4	1	いや|に	いや|に:3 いやに:1	train=4
いられたら	4	1	いられたら	いられたら:3 いられ|たら:1	train=4
うめき声	4	1	うめき声	うめき声:3 うめき|声:1	train=4
おてんば娘	4	1	おてんば娘	おてんば娘:3 おてんば|娘:1	train=4
おとりください	4	1	おとりください	おとりください:3 お|とりください:1	train=4
お人形さん	4	1	お人形さん	お人形さん:3 お人形|さん:1	train=4
お困り	4	1	お困り	お困り:3 お|困り:1	train=4
お姉ちゃ～ん	4	1	お姉ちゃ～ん	お姉ちゃ～ん:3 お姉ちゃ|～|ん:1	train=4
お幾ら	4	1	お幾ら	お幾ら:3 お|幾ら:1	train=4
お手数	4	1	お手数	お手数:3 お|手数:1	train=4
お暇	4	1	お暇	お暇:3 お|暇:1	train=4
お見通し	4	1	お見通し	お見通し:3 お|見通し:1	train=4
お迎えください	4	1	お迎えください	お迎えください:3 お|迎えください:1	train=4
お金持ちだ	4	1	お金持ち|だ	お金持ち|だ:3 お金持ちだ:1	train=4
お金持ちだった	4	1	お金持ち|だった	お金持ち|だった:3 お金持ちだった:1	train=4
お飲物	4	1	お飲物	お飲物:3 お|飲物:1	train=4
かすかな	4	1	かすか|な	かすか|な:3 かすかな:1	train=4
がいります	4	1	が|いります	が|いります:3 がいります:1	train=4
ぎゅっと	4	1	ぎゅっと	ぎゅっと:3 ぎゅっ|と:1	train=4
こなければ	4	1	こなければ	こなければ:3 こなけれ|ば:1	train=4
ごった返して	4	1	ごった|返して	ごった|返して:3 ごった返して:1	train=4
ご存知でしょう	4	1	ご存知|でしょう	ご存知|でしょう:3 ご存知でしょう:1	train=4
ご提供	4	1	ご提供	ご提供:3 ご|提供:1	train=4
ご満足	4	1	ご満足	ご満足:3 ご|満足:1	train=4
ご自愛	4	1	ご自愛	ご自愛:3 ご|自愛:1	train=4
ご自身	4	1	ご自身	ご自身:3 ご|自身:1	train=4
さもなければ	4	1	さも|なければ	さも|なければ:3 さもなければ:1	train=4
してただろ	4	1	して|ただろ	して|ただろ:3 してただろ:1	train=4
してるみたいだ	4	1	してるみたいだ	してるみたいだ:3 してる|みたいだ:1	train=4
しみが	4	1	しみ|が	しみ|が:3 しみが:1	train=4
しろってんだ	4	1	しろってんだ	しろってんだ:3 しろ|って|ん|だ:1	train=4
すすり泣き	4	1	すすり泣き	すすり泣き:3 すすり|泣き:1	train=4
すんでいた	4	1	すんで|いた	すんで|いた:3 すんでいた:1	train=4
ずる賢い	4	1	ずる賢い	ずる賢い:3 ずる|賢い:1	train=4
だいなし	4	1	だいなし	だいなし:3 だい|なし:1	train=4
つけだ	4	1	つけ|だ	つけ|だ:3 つけだ:1	train=4
でかける	4	1	で|かける	で|かける:3 でかける:1	train=4
といて	4	1	といて	といて:3 と|いて:1	train=3,val=1
とって代わった	4	1	とって|代わった	とって|代わった:3 とって代わった:1	train=4
とぼく	4	1	と|ぼく	と|ぼく:3 とぼく:1	train=4
と言わない	4	1	と|言わない	と|言わない:3 と言わない:1	train=4
ないなら	4	1	ないなら	ないなら:3 ない|なら:1	train=4
ないみたい	4	1	ないみたい	ないみたい:3 ない|みたい:1	train=4
なかろう	4	1	なかろう	なかろう:3 な|かろう:1	train=4
なりかけて	4	1	なりかけて	なりかけて:3 なり|かけて:1	train=4
のいた	4	1	の|いた	の|いた:3 のいた:1	train=4
のむ	4	1	のむ	のむ:3 の|む:1	train=4
の本分	4	1	の|本分	の|本分:3 の本分:1	train=4
はあきれて	4	1	は|あきれて	は|あきれて:3 はあきれて:1	train=4
はいけなかった	4	1	は|いけなかった	は|いけなかった:3 はいけなかった:1	train=4
はやい	4	1	はやい	はやい:3 は|やい:1	train=4
は思わない	4	1	は|思わない	は|思わない:3 は思わない:1	train=4
ばかだった	4	1	ばか|だった	ばか|だった:3 ばかだった:1	train=4
ひとは	4	1	ひとは	ひとは:3 ひと|は:1	train=4
ぽんと	4	1	ぽん|と	ぽん|と:3 ぽんと:1	train=4
まじで	4	1	まじ|で	まじ|で:3 まじで:1	train=4
まっぴらだ	4	1	まっぴらだ	まっぴらだ:3 まっぴら|だ:1	train=4
まに	4	1	まに	まに:3 ま|に:1	train=4
みないと	4	1	みない|と	みない|と:3 みないと:1	train=4
もうもう	4	1	もうもう	もうもう:3 もう|もう:1	train=4
もがいた	4	1	もがいた	もがいた:3 も|がいた:1	train=4
もてなして	4	1	もてなして	もてなして:3 もて|なして:1	train=4
もどれ	4	1	も|どれ	も|どれ:3 もどれ:1	train=4
やってみない	4	1	やって|みない	やって|みない:3 やってみない:1	train=4
やな	4	1	やな	やな:3 や|な:1	train=4
やるなら	4	1	やるなら	やるなら:3 やる|なら:1	train=4
よくて	4	1	よくて	よくて:3 よく|て:1	train=4
を出ます	4	1	を|出ます	を|出ます:3 を出ます:1	train=4
を取られた	4	1	を|取られた	を|取られた:3 を取られた:1	train=4
んな	4	1	んな	んな:3 ん|な:1	train=4
アイロンがけ	4	1	アイロンがけ	アイロンがけ:3 アイロン|がけ:1	train=4
アメリカ大使館	4	1	アメリカ|大使館	アメリカ|大使館:3 アメリカ大使館:1	train=4
アメリカ文学	4	1	アメリカ|文学	アメリカ|文学:3 アメリカ文学:1	train=4
アメリカ映画	4	1	アメリカ|映画	アメリカ|映画:3 アメリカ映画:1	train=4
イギリス英語	4	1	イギリス|英語	イギリス|英語:3 イギリス英語:1	train=4
イタリア空軍	4	1	イタリア|空軍	イタリア|空軍:3 イタリア空軍:1	train=4
オーストラリア人	4	1	オーストラリア人	オーストラリア人:3 オーストラリア|人:1	train=4
カウンター席	4	1	カウンター|席	カウンター|席:3 カウンター席:1	train=4
クラブ活動	4	1	クラブ|活動	クラブ|活動:3 クラブ活動:1	train=3,val=1
コルシカ人	4	1	コルシカ人	コルシカ人:3 コルシカ|人:1	train=4
コーヒーカップ	4	1	コーヒーカップ	コーヒーカップ:3 コーヒー|カップ:1	train=4
スミス家	4	1	スミス|家	スミス|家:3 スミス家:1	train=4
テニスプレイヤー	4	1	テニスプレイヤー	テニスプレイヤー:3 テニス|プレイヤー:1	train=3,val=1
テレビドラマ	4	1	テレビドラマ	テレビドラマ:3 テレビ|ドラマ:1	train=4
デイブ・ボイル	4	1	デイブ・ボイル	デイブ・ボイル:3 デイブ|・|ボイル:1	train=4
ハドソン川	4	1	ハドソン|川	ハドソン|川:3 ハドソン川:1	train=4
ヒンズー教徒	4	1	ヒンズー|教徒	ヒンズー|教徒:3 ヒンズー教徒:1	train=4
フルーツジュース	4	1	フルーツ|ジュース	フルーツ|ジュース:3 フルーツジュース:1	train=4
プラスチック製	4	1	プラスチック|製	プラスチック|製:3 プラスチック製:1	train=4
ペテン師	4	1	ペテン師	ペテン師:3 ペテン|師:1	train=4
ホントの	4	1	ホント|の	ホント|の:3 ホントの:1	train=4
ラッシュ時	4	1	ラッシュ時	ラッシュ時:3 ラッシュ|時:1	train=4
リック・ダルトン	4	1	リック・ダルトン	リック・ダルトン:3 リック|・|ダルトン:1	train=3,val=1
リムジンバス	4	1	リムジン|バス	リムジン|バス:3 リムジンバス:1	train=4
世界経済	4	1	世界|経済	世界|経済:3 世界経済:1	train=4
世間体	4	1	世間体	世間体:3 世間|体:1	train=4
乗せてって	4	1	乗せてって	乗せてって:3 乗せて|って:1	train=4
乗り継ぎ便	4	1	乗り継ぎ|便	乗り継ぎ|便:3 乗り継ぎ便:1	train=3,val=1
二千冊	4	1	二千冊	二千冊:3 二千|冊:1	train=4
人相書き	4	1	人相書き	人相書き:3 人相|書き:1	train=4
人種差別	4	1	人種差別	人種差別:3 人種|差別:1	train=4
付けなければ	4	1	付けなければ	付けなければ:3 付けなけれ|ば:1	train=4
付け加えた	4	1	付け加えた	付け加えた:3 付け|加えた:1	train=4
会いしたい	4	1	会いしたい	会いしたい:3 会い|したい:1	test=1,train=3
伺いして	4	1	伺いして	伺いして:3 伺い|して:1	train=4
何とかなる	4	1	何とかなる	何とかなる:3 何とか|なる:1	train=4
何ページ	4	1	何|ページ	何|ページ:3 何ページ:1	train=4
何年生	4	1	何年|生	何年|生:3 何年生:1	train=4
何番線	4	1	何|番線	何|番線:3 何番線:1	train=4
信じてない	4	1	信じてない	信じてない:3 信じて|ない:1	train=4
俺んち	4	1	俺んち	俺んち:3 俺|んち:1	test=1,train=3
催される	4	1	催される	催される:3 催さ|れる:1	train=4
傷ついて	4	1	傷ついて	傷ついて:3 傷|ついて:1	train=4
傷つけて	4	1	傷つけて	傷つけて:3 傷|つけて:1	train=4
働きすぎです	4	1	働きすぎ|です	働きすぎ|です:3 働きすぎです:1	train=4
元カレ	4	1	元カレ	元カレ:3 元|カレ:1	train=4
先見の明	4	1	先見|の|明	先見|の|明:3 先見の明:1	train=4
免税品	4	1	免税品	免税品:3 免税|品:1	train=4
公立学校	4	1	公立|学校	公立|学校:3 公立学校:1	train=4
写真撮影	4	1	写真|撮影	写真|撮影:3 写真撮影:1	train=4
出なければ	4	1	出なければ	出なければ:3 出なけれ|ば:1	train=4
切りつめなければ	4	1	切りつめなければ	切りつめなければ:3 切りつめなけれ|ば:1	train=4
切り落とした	4	1	切り落とした	切り落とした:3 切り|落とした:1	train=4
切り開いた	4	1	切り開いた	切り開いた:3 切り|開いた:1	train=4
別料金	4	1	別料金	別料金:3 別|料金:1	train=4
制する	4	1	制する	制する:3 制|する:1	train=4
力持ちだ	4	1	力持ち|だ	力持ち|だ:3 力持ちだ:1	train=4
助け合う	4	1	助け合う	助け合う:3 助け|合う:1	train=4
動かなくなった	4	1	動かなく|なった	動かなく|なった:3 動かなくなった:1	train=4
勝てなかった	4	1	勝てなかった	勝てなかった:3 勝て|なかった:1	train=4
卒業証書	4	1	卒業証書	卒業証書:3 卒業|証書:1	train=4
危険すぎる	4	1	危険すぎる	危険すぎる:3 危険|すぎる:1	train=4
取り壊した	4	1	取り壊した	取り壊した:3 取り|壊した:1	train=4
各駅停車	4	1	各駅|停車	各駅|停車:3 各駅停車:1	train=4
向いてない	4	1	向いてない	向いてない:3 向いて|ない:1	train=4
吠え出した	4	1	吠え出した	吠え出した:3 吠え|出した:1	train=4
変わり始めた	4	1	変わり始めた	変わり始めた:3 変わり|始めた:1	train=4
大学卒業	4	1	大学|卒業	大学|卒業:3 大学卒業:1	train=4
大学構内	4	1	大学|構内	大学|構内:3 大学構内:1	train=4
大発見	4	1	大発見	大発見:3 大|発見:1	train=4
太平洋横断	4	1	太平洋|横断	太平洋|横断:3 太平洋横断:1	train=4
好意的	4	1	好意的	好意的:3 好意|的:1	train=4
妙に	4	1	妙|に	妙|に:3 妙に:1	train=4
学び始めた	4	1	学び始めた	学び始めた:3 学び|始めた:1	test=1,train=3
実行不可能	4	1	実行|不可能	実行|不可能:3 実行不可能:1	train=4
寝入って	4	1	寝入って	寝入って:3 寝|入って:1	train=4
対等の	4	1	対等|の	対等|の:3 対等の:1	train=4
就職面接	4	1	就職|面接	就職|面接:3 就職面接:1	train=4
崩れ落ちた	4	1	崩れ落ちた	崩れ落ちた:3 崩れ|落ちた:1	test=1,train=3
幹線道路	4	1	幹線|道路	幹線|道路:3 幹線道路:1	train=4
庭仕事	4	1	庭仕事	庭仕事:3 庭|仕事:1	train=4
建設計画	4	1	建設|計画	建設|計画:3 建設計画:1	train=4
引き上げた	4	1	引き上げた	引き上げた:3 引き|上げた:1	train=4
待ってなさい	4	1	待ってなさい	待ってなさい:3 待って|なさい:1	train=4
忠実であった	4	1	忠実であった	忠実であった:3 忠実で|あった:1	train=4
思慮深い	4	1	思慮深い	思慮深い:3 思慮|深い:1	train=4
払えば	4	1	払えば	払えば:3 払え|ば:1	train=4
投げ捨てた	4	1	投げ捨てた	投げ捨てた:3 投げ|捨て|た:1	train=4
押し付けた	4	1	押し付けた	押し付けた:3 押し|付けた:1	train=4
持たれつ	4	1	持たれ|つ	持たれ|つ:3 持たれつ:1	train=4
持ち上げて	4	1	持ち上げて	持ち上げて:3 持ち|上げて:1	train=4
持ち運べる	4	1	持ち運べる	持ち運べる:3 持ち|運べる:1	train=4
挙げ句	4	1	挙げ句	挙げ句:3 挙げ|句:1	train=4
政治活動	4	1	政治活動	政治活動:3 政治|活動:1	train=4
方位磁石	4	1	方位磁石	方位磁石:3 方位|磁石:1	train=4
旅行会社	4	1	旅行|会社	旅行|会社:3 旅行会社:1	train=4
日の入り	4	1	日の入り	日の入り:3 日|の|入り:1	train=4
日本中	4	1	日本中	日本中:3 日本|中:1	test=1,train=3
日本政府	4	1	日本|政府	日本|政府:3 日本政府:1	train=4
早ければ	4	1	早ければ	早ければ:3 早けれ|ば:1	train=4
映画俳優	4	1	映画|俳優	映画|俳優:3 映画俳優:1	train=4
昼食代	4	1	昼食代	昼食代:3 昼食|代:1	train=4
暇だったら	4	1	暇だったら	暇だったら:3 暇だっ|たら:1	train=4
書き直した	4	1	書き直した	書き直した:3 書き|直した:1	train=4
書けば	4	1	書けば	書けば:3 書け|ば:1	train=4
本当じゃない	4	1	本当|じゃない	本当|じゃない:3 本当じゃない:1	train=4
枯れかけて	4	1	枯れかけて	枯れかけて:3 枯れ|かけて:1	train=4
案内所	4	1	案内所	案内所:3 案内|所:1	train=4
極まりない	4	1	極まりない	極まりない:3 極まり|ない:1	train=4
欲しがった	4	1	欲しがった	欲しがった:3 欲し|がった:1	train=4
欲求不満	4	1	欲求|不満	欲求|不満:3 欲求不満:1	train=4
歩かなければ	4	1	歩かなければ	歩かなければ:3 歩かなけれ|ば:1	train=4
毎食後	4	1	毎食|後	毎食|後:3 毎食後:1	train=4
比べたら	4	1	比べたら	比べたら:3 比べ|たら:1	train=4
気づいてた	4	1	気づいてた	気づいてた:3 気づいて|た:1	train=4
気の毒だ	4	1	気の毒だ	気の毒だ:3 気|の毒|だ:1	train=4
水入らず	4	1	水入らず	水入らず:3 水|入らず:1	train=4
江戸時代	4	1	江戸時代	江戸時代:3 江戸|時代:1	train=4
決めかねて	4	1	決めかねて	決めかねて:3 決め|かねて:1	train=4
沈みかけて	4	1	沈みかけて	沈みかけて:3 沈み|かけて:1	train=4
注意不足	4	1	注意|不足	注意|不足:3 注意不足:1	train=4
消え失せろ	4	1	消え失せろ	消え失せろ:3 消え|失せろ:1	train=4
涙ながら	4	1	涙ながら	涙ながら:3 涙|ながら:1	train=4
涙もろい	4	1	涙|もろい	涙|もろい:3 涙もろい:1	train=4
満員電車	4	1	満員|電車	満員|電車:3 満員電車:1	train=4
滑り降りた	4	1	滑り降りた	滑り降りた:3 滑り|降りた:1	train=3,val=1
滞在期間	4	1	滞在|期間	滞在|期間:3 滞在期間:1	train=4
焼けるよう	4	1	焼ける|よう	焼ける|よう:3 焼けるよう:1	train=4
物々交換	4	1	物々|交換	物々|交換:3 物々交換:1	train=4
猫アレルギー	4	1	猫|アレルギー	猫|アレルギー:3 猫アレルギー:1	test=1,train=3
献身的	4	1	献身的	献身的:3 献身|的:1	train=4
申し上げよう	4	1	申し上げよう	申し上げよう:3 申し上げ|よう:1	train=4
男らしい	4	1	男|らしい	男|らしい:3 男らしい:1	train=4
直に	4	1	直|に	直|に:3 直に:1	train=4
相手取って	4	1	相手取って	相手取って:3 相手|取って:1	train=4
眠ったら	4	1	眠ったら	眠ったら:3 眠った|ら:1	train=4
知らないようだ	4	1	知らないようだ	知らないようだ:3 知らない|よう|だ:1	train=4
知らなければ	4	1	知らなければ	知らなければ:3 知らなけれ|ば:1	train=4
礼儀正しくない	4	1	礼儀|正しくない	礼儀|正しくない:3 礼儀正しくない:1	train=4
私ら	4	1	私ら	私ら:3 私|ら:1	train=4
秘密警察	4	1	秘密警察	秘密警察:3 秘密|警察:1	train=4
程よい	4	1	程|よい	程|よい:3 程よい:1	train=4
程遠い	4	1	程遠い	程遠い:3 程|遠い:1	train=4
立たされたら	4	1	立たされたら	立たされたら:3 立たされ|たら:1	train=4
立てました	4	1	立てました	立てました:3 立て|ました:1	train=4
竜の巣	4	1	竜|の|巣	竜|の|巣:3 竜の巣:1	train=4
笑いながら	4	1	笑いながら	笑いながら:3 笑い|ながら:1	train=4
第77章	4	1	第77章	第77章:3 第|77|章:1	train=4
簡単さ	4	1	簡単|さ	簡単|さ:3 簡単さ:1	train=4
練習問題	4	1	練習|問題	練習|問題:3 練習問題:1	train=4
聴きながら	4	1	聴きながら	聴きながら:3 聴き|ながら:1	train=4
脱した	4	1	脱した	脱した:3 脱|した:1	train=4
自然食品	4	1	自然食品	自然食品:3 自然|食品:1	train=4
自由です	4	1	自由|です	自由|です:3 自由です:1	train=4
航海中	4	1	航海|中	航海|中:3 航海中:1	train=4
若死に	4	1	若死|に	若死|に:3 若死に:1	train=4
落ちたん	4	1	落ちた|ん	落ちた|ん:3 落ちたん:1	train=4
行き当たりばったり	4	1	行き当たり|ばったり	行き当たり|ばったり:3 行き当たりばったり:1	train=4
衝突事故	4	1	衝突|事故	衝突|事故:3 衝突事故:1	train=4
衰え始めた	4	1	衰え始めた	衰え始めた:3 衰え|始めた:1	train=4
裸だった	4	1	裸だった	裸だった:3 裸|だった:1	train=4
襲いかかった	4	1	襲いかかった	襲いかかった:3 襲い|かかった:1	train=4
要は	4	1	要は	要は:3 要|は:1	train=4
見つけなければ	4	1	見つけなければ	見つけなければ:3 見つけなけれ|ば:1	train=4
見てん	4	1	見てん	見てん:3 見て|ん:1	train=4
見出し語	4	1	見出し|語	見出し|語:3 見出し語:1	train=4
規則正しい	4	1	規則|正しい	規則|正しい:3 規則正しい:1	train=4
覚えてろ	4	1	覚えてろ	覚えてろ:3 覚えて|ろ:1	train=4
覚えなければ	4	1	覚えなければ	覚えなければ:3 覚えなけれ|ば:1	train=4
言いながら	4	1	言いながら	言いながら:3 言い|ながら:1	train=4
訳しました	4	1	訳しました	訳しました:3 訳|しました:1	train=4
話してない	4	1	話して|ない	話して|ない:3 話してない:1	train=4
話し掛けた	4	1	話し掛けた	話し掛けた:3 話し|掛けた:1	train=4
読み終える	4	1	読み終える	読み終える:3 読み|終える:1	train=4
読んでました	4	1	読んでました	読んでました:3 読んで|ました:1	train=4
調べると	4	1	調べると	調べると:3 調べる|と:1	train=4
赤だった	4	1	赤だった	赤だった:3 赤|だった:1	train=4
走り続けた	4	1	走り続けた	走り続けた:3 走り|続けた:1	train=4
転地療養	4	1	転地|療養	転地|療養:3 転地療養:1	train=4
迷惑だ	4	1	迷惑だ	迷惑だ:3 迷惑|だ:1	train=4
退職後	4	1	退職|後	退職|後:3 退職後:1	train=4
送り出して	4	1	送り出して	送り出して:3 送り|出して:1	train=4
速やかに	4	1	速やか|に	速やか|に:3 速やかに:1	train=4
遂に	4	1	遂に	遂に:3 遂|に:1	test=1,train=3
部屋番号	4	1	部屋|番号	部屋|番号:3 部屋番号:1	train=4
都市生活	4	1	都市|生活	都市|生活:3 都市生活:1	train=4
金持ちです	4	1	金持ち|です	金持ち|です:3 金持ちです:1	train=4
銀行口座	4	1	銀行口座	銀行口座:3 銀行|口座:1	train=4
長生きだ	4	1	長生きだ	長生きだ:3 長生き|だ:1	train=4
隠してた	4	1	隠してた	隠してた:3 隠して|た:1	train=4
隠れてた	4	1	隠れてた	隠れてた:3 隠れて|た:1	train=4
電気ストーブ	4	1	電気ストーブ	電気ストーブ:3 電気|ストーブ:1	train=4
青だ	4	1	青|だ	青|だ:3 青だ:1	train=4
面会謝絶	4	1	面会謝絶	面会謝絶:3 面会|謝絶:1	train=4
面白くなった	4	1	面白く|なった	面白く|なった:3 面白くなった:1	train=4
頼めば	4	1	頼めば	頼めば:3 頼め|ば:1	train=4
願えませんか	4	1	願えません|か	願えません|か:3 願えませんか:1	train=4
飛びついた	4	1	飛びついた	飛びついた:3 飛び|ついた:1	train=4
飛び去る	4	1	飛び去る	飛び去る:3 飛び|去る:1	train=4
食べなければ	4	1	食べなければ	食べなければ:3 食べなけれ|ば:1	train=3,val=1
飲みすぎない	4	1	飲みすぎない	飲みすぎない:3 飲み|すぎない:1	train=4
首尾一貫	4	1	首尾|一貫	首尾|一貫:3 首尾一貫:1	train=4
駆けつけた	4	1	駆けつけた	駆けつけた:3 駆け|つけた:1	train=4
駐車違反	4	1	駐車|違反	駐車|違反:3 駐車違反:1	train=4
黒メガネ	4	1	黒メガネ	黒メガネ:3 黒|メガネ:1	train=4
あかあかと	3	1	あかあか|と	あかあか|と:2 あかあかと:1	train=3
あざだらけ	3	1	あざ|だらけ	あざ|だらけ:2 あざだらけ:1	train=3
あっちは	3	1	あっちは	あっちは:2 あっち|は:1	train=3
あ～～	3	1	あ～～	あ～～:2 あ|～|～:1	train=3
あ～～っ	3	1	あ～～っ	あ～～っ:2 あ|～|～|っ:1	train=3
いかんに	3	1	いかんに	いかんに:2 いかん|に:1	train=3
いさえ	3	1	いさえ	いさえ:2 い|さえ:1	train=3
いたし	3	1	いたし	いたし:2 いた|し:1	test=1,train=2
いただけますよう	3	1	いただけますよう	いただけますよう:2 いただけます|よう:1	train=3
いな	3	1	いな	いな:2 い|な:1	train=3
いないようです	3	1	いないようです	いないようです:2 いない|よう|です:1	train=3
いろいろの	3	1	いろいろ|の	いろいろ|の:2 いろいろの:1	train=3
うなり声	3	1	うなり|声	うなり|声:2 うなり声:1	train=3
うまくいっただろう	3	1	うまく|いっただろう	うまく|いっただろう:2 うまくいっただろう:1	train=3
う～む	3	1	う～む	う～む:2 う|～|む:1	train=3
おいは	3	1	おいは	おいは:2 おい|は:1	train=3
おくつろぎください	3	1	おくつろぎください	おくつろぎください:2 おくつろぎ|ください:1	train=3
おくつろぎ下さい	3	1	おくつろぎ下さい	おくつろぎ下さい:2 おくつろぎ|下さい:1	train=3
おので	3	1	おの|で	おの|で:2 おので:1	train=3
おまえさん	3	1	おまえさん	おまえさん:2 おまえ|さん:1	train=3
おわかりです	3	1	おわかり|です	おわかり|です:2 おわかりです:1	train=3
お互いさま	3	1	お互いさま	お互いさま:2 お互い|さま:1	train=3
お問い合わせ	3	1	お問い合わせ	お問い合わせ:2 お|問い合わせ:1	train=3
お喜び	3	1	お喜び	お喜び:2 お|喜び:1	train=3
お寄りください	3	1	お寄りください	お寄りください:2 お|寄りください:1	train=3
お忘れで	3	1	お忘れで	お忘れで:2 お忘れ|で:1	train=3
お忘れなく	3	1	お忘れなく	お忘れなく:2 お忘れ|なく:1	train=3
お泊まり会	3	1	お泊まり会	お泊まり会:2 お泊まり|会:1	test=1,train=2
お父さ～ん	3	1	お父さ～ん	お父さ～ん:2 お父|さ～ん:1	train=3
お祭り騒ぎ	3	1	お祭り|騒ぎ	お祭り|騒ぎ:2 お祭り騒ぎ:1	train=3
お立ち	3	1	お立ち	お立ち:2 お|立ち:1	train=3
お見え	3	1	お見え	お見え:2 お|見え:1	train=3
お話しいただけます	3	1	お話し|いただけます	お話し|いただけます:2 お話しいただけます:1	train=3
お話し下さい	3	1	お話し下さい	お話し下さい:2 お話し|下さい:1	train=3
お送りしました	3	1	お送り|しました	お送り|しました:2 お送りしました:1	train=3
お預け	3	1	お預け	お預け:2 お|預け:1	train=3
お～	3	1	お|～	お|～:2 お～:1	train=3
かあ	3	1	かあ	かあ:2 か|あ:1	train=3
かお	3	1	か|お	か|お:2 かお:1	train=3
かしこも	3	1	かしこも	かしこも:2 かしこ|も:1	train=3
かたわれ時	3	1	かたわれ|時	かたわれ|時:2 かたわれ時:1	train=3
かねぇ	3	1	か|ねぇ	か|ねぇ:2 かねぇ:1	train=3
がいっそう	3	1	が|いっそう	が|いっそう:2 がいっそう:1	train=3
が入ってた	3	1	が|入ってた	が|入ってた:2 が入ってた:1	train=3
が高まった	3	1	が|高まった	が|高まった:2 が高まった:1	train=3
きれい好き	3	1	きれい|好き	きれい|好き:2 きれい好き:1	train=3
くれるなら	3	1	くれる|なら	くれる|なら:2 くれるなら:1	train=2,val=1
こうこう	3	1	こうこう	こうこう:2 こう|こう:1	train=3
こすりながら	3	1	こすりながら	こすりながら:2 こすり|ながら:1	train=3
こすり落とした	3	1	こすり落とした	こすり落とした:2 こすり|落とした:1	train=3
こよっと	3	1	こよっと	こよっと:2 こよっ|と:1	train=3
これくらい	3	1	これ|くらい	これ|くらい:2 これくらい:1	train=3
これぐらい	3	1	これ|ぐらい	これ|ぐらい:2 これぐらい:1	train=3
ご存知でした	3	1	ご存知でした	ご存知でした:2 ご存知|でした:1	train=3
ご提示	3	1	ご提示	ご提示:2 ご|提示:1	train=3
ご旅行	3	1	ご旅行	ご旅行:2 ご|旅行:1	train=3
ご無事で	3	1	ご無事で	ご無事で:2 ご無事|で:1	train=3
ご署名	3	1	ご署名	ご署名:2 ご|署名:1	train=3
させながら	3	1	させながら	させながら:2 させ|ながら:1	train=3
されつつある	3	1	されつつある	されつつある:2 され|つつ|ある:1	train=3
しかめっ面	3	1	しかめっ面	しかめっ面:2 し|かめっ面:1	train=3
してるようだ	3	1	してるようだ	してるようだ:2 してる|よう|だ:1	train=3
してるようだった	3	1	してるようだった	してるようだった:2 してる|よう|だった:1	train=3
しましたが	3	1	しましたが	しましたが:2 しました|が:1	train=3
しまったようだ	3	1	しまったようだ	しまったようだ:2 しまった|よう|だ:1	train=3
しゃべり続けた	3	1	しゃべり|続けた	しゃべり|続けた:2 しゃべり続けた:1	train=3
し始める	3	1	し始める	し始める:2 し|始める:1	train=3
すごいわ	3	1	すごい|わ	すごい|わ:2 すごいわ:1	train=3
せんと	3	1	せん|と	せん|と:2 せんと:1	train=3
そちら様	3	1	そちら|様	そちら|様:2 そちら様:1	train=3
そんなん	3	1	そんな|ん	そんな|ん:2 そんなん:1	train=3
ぞー	3	1	ぞー	ぞー:2 ぞ|ー:1	train=3
たかが	3	1	たか|が	たか|が:2 たかが:1	train=3
たたき上げ	3	1	たたき上げ	たたき上げ:2 たたき|上げ:1	train=3
